127.0.0.1 - - [05/Jun/2023:08:19:25 +0900] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/resources/css/jquery-nestable.css HTTP/1.1" 200 7609
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/resources/css/dataTables.bootstrap5.min.css HTTP/1.1" 200 5384
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/resources/css/my-task.style.min.css HTTP/1.1" 200 380665
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/resources/js/libscripts.bundle.js HTTP/1.1" 200 167191
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/resources/js/apexcharts.bundle.js HTTP/1.1" 200 486412
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/resources/js/nestable.bundle.js HTTP/1.1" 200 18082
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/resources/js/dataTables.bundle.js HTTP/1.1" 200 101003
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/resources/js/template.js HTTP/1.1" 200 3280
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/resources/js/task.js HTTP/1.1" 200 509
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/resources/js/todo.js HTTP/1.1" 200 2639
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/resources/js/index.js HTTP/1.1" 200 7768
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/resources/js/hr.js HTTP/1.1" 200 5684
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.all.min.js HTTP/1.1" 200 64340
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/resources/images/lg/%EB%A7%88%EC%8A%A4%EC%BD%94%ED%8A%B8_%ED%88%AC%EB%AA%85.png HTTP/1.1" 200 17350
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/aws/echo HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 1649
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/resources/mytask/documentation/assets/images/profile_av.png HTTP/1.1" 200 8547
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/company/1/project/4/boardType/boardTypeList HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/company/1/project/4/null HTTP/1.1" 200 3715
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/resources/fonts/icofont.woff HTTP/1.1" 200 645604
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:37:59 +0900] "GET /ourmine/company/1/project/4/projectTodoList/projectWorkList HTTP/1.1" 200 6110
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:00 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 1649
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:01 +0900] "GET /ourmine/company/1/project/4/projectTodoList/todoList?projectWorkId=46 HTTP/1.1" 200 1081
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:02 +0900] "POST /ourmine/company/1/project/4/projectTodoList/projecTodoListReturn HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:03 +0900] "POST /ourmine/company/1/project/4/projectTodoList/projecTodoListComplete HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:03 +0900] "POST /ourmine/company/1/project/4/projectTodoList/updateStatus HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:04 +0900] "GET /ourmine/company/1/project/4/projectTodoList/projectWorkList HTTP/1.1" 200 6110
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/company/1/project/4/projectTodoList HTTP/1.1" 200 79804
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/js/jquery-3.6.3.min.js HTTP/1.1" 200 89947
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/js/jquery.serializeObject.min.js HTTP/1.1" 200 230
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/css/responsive.dataTables.min.css HTTP/1.1" 200 3929
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/css/jquery-nestable.css HTTP/1.1" 200 7609
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/css/dataTables.bootstrap5.min.css HTTP/1.1" 200 5384
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/css/my-task.style.min.css HTTP/1.1" 200 380665
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/js/libscripts.bundle.js HTTP/1.1" 200 167191
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/js/apexcharts.bundle.js HTTP/1.1" 200 486412
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/js/nestable.bundle.js HTTP/1.1" 200 18082
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/js/dataTables.bundle.js HTTP/1.1" 200 101003
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/js/template.js HTTP/1.1" 200 3280
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/js/task.js HTTP/1.1" 200 509
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/js/todo.js HTTP/1.1" 200 2639
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/js/index.js HTTP/1.1" 200 7768
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/js/hr.js HTTP/1.1" 200 5684
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.all.min.js HTTP/1.1" 200 64340
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/images/lg/%EB%A7%88%EC%8A%A4%EC%BD%94%ED%8A%B8_%ED%88%AC%EB%AA%85.png HTTP/1.1" 200 17350
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/aws/echo HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/fonts/icofont.woff HTTP/1.1" 200 645604
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 1649
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/resources/mytask/documentation/assets/images/profile_av.png HTTP/1.1" 200 8547
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/company/1/project/4/boardType/boardTypeList HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/company/1/project/4/null HTTP/1.1" 200 3715
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:08 +0900] "GET /ourmine/company/1/project/4/projectTodoList/projectWorkList HTTP/1.1" 200 6110
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:38:09 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 1649
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/css/dataTables.bootstrap5.min.css HTTP/1.1" 200 5384
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/css/responsive.dataTables.min.css HTTP/1.1" 200 3929
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/css/jquery-nestable.css HTTP/1.1" 200 7609
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/css/my-task.style.min.css HTTP/1.1" 200 380665
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/js/jquery.serializeObject.min.js HTTP/1.1" 200 230
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/js/jquery-3.6.3.min.js HTTP/1.1" 200 89947
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/company/1/project/4/projectTodoList HTTP/1.1" 200 79807
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/js/libscripts.bundle.js HTTP/1.1" 200 167191
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/js/apexcharts.bundle.js HTTP/1.1" 200 486412
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/js/nestable.bundle.js HTTP/1.1" 200 18082
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/js/dataTables.bundle.js HTTP/1.1" 200 101003
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/js/template.js HTTP/1.1" 200 3280
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/js/task.js HTTP/1.1" 200 509
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/js/todo.js HTTP/1.1" 200 2639
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/js/index.js HTTP/1.1" 200 7768
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/js/hr.js HTTP/1.1" 200 5684
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.all.min.js HTTP/1.1" 200 64340
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/images/lg/%EB%A7%88%EC%8A%A4%EC%BD%94%ED%8A%B8_%ED%88%AC%EB%AA%85.png HTTP/1.1" 200 17350
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/fonts/icofont.woff HTTP/1.1" 200 645604
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/aws/echo HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/company/1/project/4/boardType/boardTypeList HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 1649
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/resources/mytask/documentation/assets/images/profile_av.png HTTP/1.1" 200 8547
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/company/1/project/4/null HTTP/1.1" 200 3715
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /ourmine/company/1/project/4/projectTodoList/projectWorkList HTTP/1.1" 200 6110
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:37 +0900] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:38 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 1649
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:40:50 +0900] "GET /ourmine/company/1/project/4/projectTodoList/todoList?projectWorkId=48 HTTP/1.1" 200 1235
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:46 +0900] "GET /ourmine/company/1/project/4/projectTodoList/todoList?projectWorkId=59 HTTP/1.1" 200 767
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:49 +0900] "POST /ourmine/company/1/project/4/projectTodoList/projecTodoListReturn HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/company/1/project/4/projectTodoList HTTP/1.1" 200 79807
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/resources/js/jquery.serializeObject.min.js HTTP/1.1" 200 230
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/resources/js/jquery-3.6.3.min.js HTTP/1.1" 200 89947
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/resources/css/jquery-nestable.css HTTP/1.1" 200 7609
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/resources/css/responsive.dataTables.min.css HTTP/1.1" 200 3929
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/resources/css/dataTables.bootstrap5.min.css HTTP/1.1" 200 5384
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/resources/css/my-task.style.min.css HTTP/1.1" 200 380665
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/resources/js/libscripts.bundle.js HTTP/1.1" 200 167191
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/resources/js/apexcharts.bundle.js HTTP/1.1" 200 486412
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/resources/js/nestable.bundle.js HTTP/1.1" 200 18082
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/resources/js/dataTables.bundle.js HTTP/1.1" 200 101003
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/resources/js/template.js HTTP/1.1" 200 3280
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/resources/js/task.js HTTP/1.1" 200 509
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/resources/js/todo.js HTTP/1.1" 200 2639
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/resources/js/index.js HTTP/1.1" 200 7768
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/resources/js/hr.js HTTP/1.1" 200 5684
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.all.min.js HTTP/1.1" 200 64340
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:57 +0900] "GET /ourmine/resources/images/lg/%EB%A7%88%EC%8A%A4%EC%BD%94%ED%8A%B8_%ED%88%AC%EB%AA%85.png HTTP/1.1" 200 17350
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:58 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:58 +0900] "GET /ourmine/resources/fonts/icofont.woff HTTP/1.1" 200 645604
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:58 +0900] "GET /ourmine/aws/echo HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:58 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 1649
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:58 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:58 +0900] "GET /ourmine/resources/mytask/documentation/assets/images/profile_av.png HTTP/1.1" 200 8547
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:58 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:58 +0900] "GET /ourmine/company/1/project/4/boardType/boardTypeList HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:58 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:58 +0900] "GET /ourmine/company/1/project/4/null HTTP/1.1" 200 3715
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:58 +0900] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:58 +0900] "GET /ourmine/company/1/project/4/projectTodoList/projectWorkList HTTP/1.1" 200 6110
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:43:59 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 1649
0:0:0:0:0:0:0:1 - - [05/Jun/2023:15:44:00 +0900] "GET /ourmine/company/1/project/4/projectTodoList/todoList?projectWorkId=59 HTTP/1.1" 200 768
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:04 +0900] "POST /ourmine/company/1/project/4/projectTodoList/projecTodoListComplete HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:04 +0900] "POST /ourmine/company/1/project/4/projectTodoList/updateStatus HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:04 +0900] "GET /ourmine/company/1/project/4/projectTodoList/projectWorkList HTTP/1.1" 200 6110
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/js/jquery.serializeObject.min.js HTTP/1.1" 200 230
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/js/jquery-3.6.3.min.js HTTP/1.1" 200 89947
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/css/jquery-nestable.css HTTP/1.1" 200 7609
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/css/dataTables.bootstrap5.min.css HTTP/1.1" 200 5384
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/css/responsive.dataTables.min.css HTTP/1.1" 200 3929
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/css/my-task.style.min.css HTTP/1.1" 200 380665
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/company/1/project/4/projectWork HTTP/1.1" 200 107509
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/js/libscripts.bundle.js HTTP/1.1" 200 167191
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/js/apexcharts.bundle.js HTTP/1.1" 200 486412
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/js/nestable.bundle.js HTTP/1.1" 200 18082
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/js/dataTables.bundle.js HTTP/1.1" 200 101003
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/js/template.js HTTP/1.1" 200 3280
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/js/task.js HTTP/1.1" 200 509
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/js/todo.js HTTP/1.1" 200 2639
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/js/index.js HTTP/1.1" 200 7768
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/js/hr.js HTTP/1.1" 200 5684
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.all.min.js HTTP/1.1" 200 64340
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/images/lg/%EB%A7%88%EC%8A%A4%EC%BD%94%ED%8A%B8_%ED%88%AC%EB%AA%85.png HTTP/1.1" 200 17350
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/aws/echo HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/fonts/icofont.woff HTTP/1.1" 200 645604
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 1649
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/company/1/project/4/boardType/boardTypeList HTTP/1.1" 200 213
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/mytask/documentation/assets/images/profile_av.png HTTP/1.1" 200 8547
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/company/1/project/4/projectWork/projectMemberList HTTP/1.1" 200 2445
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/company/1/project/4/null HTTP/1.1" 200 3715
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/company/1/project/4/projectWork/projectWorkListJson HTTP/1.1" 200 6153
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/resources/images/xs/avatar6.jpg HTTP/1.1" 200 1146
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:09 +0900] "GET /ourmine/company/1/project/4/projectWork HTTP/1.1" 200 49206
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:10 +0900] "GET /ourmine/company/1/project/4/projectTodoList HTTP/1.1" 200 79807
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:10 +0900] "GET /ourmine/resources/js/jquery.serializeObject.min.js HTTP/1.1" 200 230
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:10 +0900] "GET /ourmine/resources/css/jquery-nestable.css HTTP/1.1" 200 7609
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:10 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:10 +0900] "GET /ourmine/resources/js/jquery-3.6.3.min.js HTTP/1.1" 200 89947
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:10 +0900] "GET /ourmine/resources/css/responsive.dataTables.min.css HTTP/1.1" 200 3929
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:10 +0900] "GET /ourmine/resources/css/dataTables.bootstrap5.min.css HTTP/1.1" 200 5384
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:10 +0900] "GET /ourmine/resources/css/my-task.style.min.css HTTP/1.1" 200 380665
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:10 +0900] "GET /ourmine/resources/js/libscripts.bundle.js HTTP/1.1" 200 167191
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:10 +0900] "GET /ourmine/resources/js/apexcharts.bundle.js HTTP/1.1" 200 486412
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:10 +0900] "GET /ourmine/resources/js/nestable.bundle.js HTTP/1.1" 200 18082
0:0:0:0:0:0:0:1 - - [05/Jun/2023:16:06:10 +0900] "GET /ourmine/resources/js/dataTables.bundle.js HTTP/1.1" 200 101003
